review_movies+TV_20_5	pr02	It is suitable for the entire family and it gives a good picture of the depression era of our country.	Elokuva soveltuu koko perheelle ja se kuvaa hyvin maamme lama-aikaa. 
review_movies+TV_22_5	pr02	The best "Christmas Carol" story	Paras versio Joulukertomuksesta 
review_movies+TV_22_5	pr02	It seems like just about everybody has made a Christmas Carol movie.	Joulukertomusta käsitteleviä elokuvia on tehty vaikka kuinka paljon. 
review_movies+TV_22_5	pr02	This one is the best by far!	Tämä on niistä paras tähän mennessä! 
review_movies+TV_22_5	pr02	It seems more realistic than all the others and the time period seems to be perfect.	Se tuntuu elämänläheisemmältä kuin muut versiot ja sen ajankuvaus on erittäin todenmukainen. 
review_movies+TV_22_5	pr02	The acting is also far better than any of the others I've seen; my opinion.	Näyttelijät ovat mielestäni myös parempia kuin muissa näkemissäni elokuvissa. 
review_movies+TV_249_1	pr04	Worst Christmas special ever!	Kaikkien aikojen huonoin jouluspesiaali! 
review_movies+TV_249_1	pr04	This is so lame!	Niin noloa! 
review_movies+TV_249_1	pr04	The songs are terrible!	Laulut olivat hirveitä! 
review_movies+TV_249_1	pr04	The villan is a ripoff of Mr. Burns from The Simpsons while the kids look like they're on loan from a Charlie Brown show.	Pahis on surkea kopio Simpsoneiden herra Burnsistä ja lapset näyttävät karanneen Jaska Jokusesta. 
review_movies+TV_249_1	pr04	But the biggest lowpoint is the Politically Correct ranting!	Pahinta on kuitenkin poliittisesti korrekti paasaus! 
review_movies+TV_249_1	pr04	Too bad CBS insists on running this back-to-back with the 1969 classic.	Harmi, että CBS haluaa väen vängällä näyttää tämän peräkkäin vuoden 1969 klassikon kanssa. 
review_movies+TV_24_5	pr03	A Worthy Version of A Christmas Carol	Varteenotettava versio Saiturin joulusta 
review_movies+TV_24_5	pr03	This is Charles Dickens' classic Christmas Carol with an American twist.	Tämä on klassinen Charles Dickensin Saiturin joulu amerikkalaisella tvistillä. 
review_movies+TV_24_5	pr03	This version does a nice job of capturing the consequences of history and one's personal role in it.	Tämä versio onnistuu hyvin kuvaamaan tekojen seuraamukset ja yksilön rooliin siinä. 
review_movies+TV_24_5	pr03	It provides a sobering view of the main character's choices, just as the original, &#34;A Christmas Carol,&#34; did but this version also shows how one man's choices affect those around him.	Elokuva tarjoaa vakavoittavan näkemyksen päähenkilön valinnoista, juuri kuten alkuperäinen &#34;Saiturin joulu&#34;, mutta tämä versio näyttää myös sen miten yhden miehen valinnat vaikuttavat kaikkiin tämän ympärillä. 
review_movies+TV_24_5	pr03	I recommend this film to anyone who collects different versions of, &#34;A Christmas Carol.&#34;	Suosittelen tätä elokuvaa kaikille, jotka keräävät alkuperäisen &#34;Saiturin joulun&#34; uusia versioita. 
review_movies+TV_252_1	pr04	1960's Classic Comes To This?	1960-luvun klassikosta tähän? 
review_movies+TV_252_1	pr04	Narration is OK but the story is weak and the songs are brilliantly unremarkable.	Kerronta on ihan OK, mutta juoni on olematon ja laulut todella tylsiä. 
review_movies+TV_252_1	pr04	I cringed when I watched this with my son.	Tunsin myötähäpeää katsoessani tätä poikani kanssa. 
review_movies+TV_252_1	pr04	I admit I grew up with the original show with Jimmy Durante narrating and the title song a well written classic, rather than a lame paean to 1990's PC themes.	Myönnetään, kasvoin itse alkuperäisen show’n parissa, jossa kertojana oli Jimmy Durante ja jonka alkumusiikki oli hyvin kirjoitettu klassikko eikä mikään tylsä ylistyslaulu 1990-lukulaiselle poliittiselle korrektiudelle. 
review_movies+TV_252_1	pr04	This is probably inevitable in that you unfortunately can't re-make something from that era with the same innocence and feel: not in an era where Christmas has become lifeless.	Tämä on varmaan väistämätöntä kehitystä ottaen huomioon, ettei tuon aikakauden tuotoksia ikävä kyllä voi toisintaa samalla viattomuudella ja tunteella nyt, kun joulu on menettänyt merkityksensä. 
review_movies+TV_252_1	pr04	Oops!	Hups! 
review_movies+TV_252_1	pr04	I said Christmas, I meant Happy Holidays!	Sanoinko joulu, tarkoitin juhlakautta! 
review_movies+TV_25_5	pr03	It's about time...	Vihdoin... 
review_movies+TV_25_5	pr03	I can't believe how long it took &#34;them&#34; to get this wonderful Christmas show on DVD.	En voi uskoa miten kauan heiltä kesti saada tämä ihastuttava jouluelokuva DVD:lle. 
review_movies+TV_25_5	pr03	It's a modern (1930s America) twist on Charles Dickens' classic tale.	Se on moderni (30-luvun Amerikka) versio Charles Dickensin klassikkotarinasta. 
review_movies+TV_25_5	pr03	Winkler makes me hate his character as much as Alister Sim did in his portrayal of Scrooge in the 1951 production.	Winkler saa minut vihaamaan roolihahmoaan yhtä paljon kuin Alister Sim aikanaan näytellessään Scroogea vuoden 1951 elokuvassa. 
review_movies+TV_25_5	pr03	Certainly one for your visual library.	Ehdottomasti oiva lisäys elokuvakokoelmaan. 
review_movies+TV_26_5	pr05	Fonzie as Scrooge	Fonzie esittää Scroogea 
review_movies+TV_26_5	pr05	Henry Winkler is a fine actor and this version of the famous story is proof positive.	Henry Winkler on erinomainen näyttelijä, ja tämä uusi versio vanhasta tarinasta on siitä hyvä esimerkki. 
review_movies+TV_26_5	pr05	He does and excellent job as Ebeneezer Scrooge.	Hän tekee loistavaa työtä esittäessään Ebenezer Scroogea. 
review_movies+TV_26_5	pr05	The story, of course, is the same as the other versions, but each remake brings a different interpretation by the actors and writers.	Tarina itsessään on sama kuin aiemmissakin versioissa, mutta jokainen uudelleenkerronta tuo oman näkökulmansa, kun näyttelijät ja kirjoittajat vaihtuvat. 
review_movies+TV_26_5	pr05	This one is fun and easy to watch.	Tämä versio on hauska ja kevyt. 
review_movies+TV_26_5	pr05	A fine family film.	Hyvä perhe-elokuva. 
review_movies+TV_274_2	pr06	NOT REMASTERED!  How can they even claim this?	EI REMASTEROITU! Miten he voivat edes väittää? 
review_movies+TV_274_2	pr06	Wonderful ,program, heartwarming story, and the sh?^[EST PRESENTATION YET..	Ihana ohjelma, herttainen tarina, ja p*skin TUOTANTO SILTI... 
review_movies+TV_274_2	pr06	This dvd is not restored...one...sengle.bit.	Tätä dvd:tä ei ole restauroitu... lainkaan. 
review_movies+TV_274_2	pr06	It is the same dark, muddled, dirty, bespeckled and trimmed copy we've seen on tv , video, and dvd, for what?	Se on se sama pimeä, epäselvä, likainen, läiskiä täynnä oleva leikattu versio, joka on nähty tv:ssä, videolla ja dvd:llä jo, mitä? 
review_movies+TV_274_2	pr06	forty years?	40 vuotta? 
review_movies+TV_274_2	pr06	I was taken in, amazed and ecstatic that my favorite holiday special would now look as wonderful as it deserved to.	Olin yllättynyt, onnellinen ja innoissani, että lempijouluohjelmani näyttäisi nyt juuri niin upealta kuin sen kuuluukin. 
review_movies+TV_274_2	pr06	I'm tempted to take it back, but at least it's on a stand-alone dvd, instead of added as an afterthought to some Rankin-Bass collection of more &#34;famous&#34; specials.	Melkein haluaisin palauttaa sen, mutta ainakin se on erillisellä levyllä sen sijaan, että se olisi osa joitain Rankin-Bass-kokoelmaa täynnä kuuluisampia ohjelmia. 
review_movies+TV_304_1	pr06	Disturbing	Häiritsevää 
review_movies+TV_304_1	pr06	I can honestly say that this is my least favorite holiday movie.	Voin rehellisesti sanoa, että tämä on inhokkini kaikista jouluelokuvista. 
review_movies+TV_304_1	pr06	As a child I remember being very upset by the images of Aaron losing his parents, being kidnapped and almost losing his sheep BaaBaa.	Lapsena muistan olleeni todella suruissani, kun Aaron menetti vanhempansa, kidnapattiin ja melkein kadotti BaaBaa-lampaansa. 
review_movies+TV_304_1	pr06	The best part of this movie is Aaron playing for baby Jesus and regaining his trust in people again otherwise, make sure you have a box of tissues when viewing this movie.	Elokuvan paras osa on, kun Aaron soittaa Jeesus-lapselle ja alkaa taas luottamaan vanhempiinsa. Ottakaa nenäliinat esiin, kun katsotte tätä elokuvaa. 
review_movies+TV_439_1	pr07	Still NOT completely remastered	Vieläkään ei TÄYSIN remasteroitu 
review_movies+TV_439_1	pr07	In the item notes for this DVD it claims it is remastered.	DVD:n kuvauksessa annetaan ymmärtää, että se on remasteroitu. 
review_movies+TV_439_1	pr07	Though it is not as poor quality as the 2004 DVD, it still has black dots and white scratches in the picture.	Vaikka tämä ei ole yhtä heikkolaatuinen kuin vuoden 2004 DVD-julkaisu, kuvassa näkyy edelleen mustia pilkkuja ja valkoisia naarmuja. 
review_movies+TV_439_1	pr07	Is CBS the only place you can find the completely remastered version?	Onko täysin remasteroitu versio saatavilla vain CBS:n kautta? 
review_movies+TV_439_1	pr07	This is NOT worth $14.99, more like $4.99.	Tämä EI ole 14,99 dollarin arvoinen, vaan korkeintaan 4,99 dollarin. 
review_movies+TV_439_1	pr07	Remaster the thing or don't supply it.	Remasteroikaa tämä kunnolla tai lopettakaa tämän jakelu. 
review_movies+TV_439_1	pr07	:(	:( 
review_movies+TV_500_1	pr07	Not the original stories	Ei alkuperäisiä jaksoja 
review_movies+TV_500_1	pr07	I must agree with the other reviewers that this set is awful as it does no show the episodes in the original clifhanger form as shown on TV.	Minun on pakko yhtyä muihin arvostelijoihin ja todeta, että tämä kokoelma on kamala, koska jaksot eivät sisällä alkuperäisiä, TV:ssä esitettyjä cliffhanger-lopetuksia. 
review_movies+TV_500_1	pr07	I will be the first in line to buy underdog when it is produced as it was ORIGINALLY shown with all the shorts like tennessee tuxedo and commander mcbragg and with the cliffhangers.	Kun underdogista julkaistaan versio, joka sisältää kaikki ALKUPERÄISET jaksot tennessee tuxedo- ja commander mcbragg -lyhäreineen ja cliffhangereineen, niin ostan oman kappaleeni heti ensimmäisten joukossa. 
review_movies+TV_500_1	pr07	Come on guys give us the original show as it should be and this set will fly off the shelves.	Haloo, miksette julkaise kokoelmaa, joka sisältää alkuperäiset jaksot? Se myytäisiin loppuun sekunnissa. 
review_movies+TV_500_1	pr07	Until then you can keep this junk.	Siihen asti voitte pitää tunkkinne. 
review_musical-instruments_12_4	pr02	It works great but I hardly use it.	Toimii erinomaisesti, mutta en käytä niitä lähes ollenkaan. 
review_musical-instruments_12_4	pr02	I got it to have it if I needed it.	Ostin koskettimet varmuuden vuoksi. 
review_musical-instruments_12_4	pr02	I have found that i don't really need it that often and rarely use it.	Olen kuitenkin huomannut, etten tarvitse niitä kovin usein. 
review_musical-instruments_12_4	pr02	If I was really good I can see the need.	Jos olisin todella hyvä, niin varmasti käyttäisin niitä enemmän. 
review_musical-instruments_12_4	pr02	But this is a keyboard not an organ.	Ne ovat kuitenkin vain koskettimet, eivät urut. 
review_musical-instruments_17_4	pr02	Durable Instrument Cable	Kestävä instrumenttikaapeli 
review_musical-instruments_17_4	pr02	This Fender cable is the perfect length for me!	Tämä Fenderin kaapeli on juuri oikean pituinen tarpeisiini! 
review_musical-instruments_17_4	pr02	Sometimes I find it a bit too long but I don't mind.	Toisinaan se tuntuu hiukan liian pitkältä, mutta se ei haittaa. 
review_musical-instruments_17_4	pr02	The build quality is great and I know that it will last.	Kaapeli on korkealaatuinen ja tiedän, että se tulee kestämään. 
review_musical-instruments_17_4	pr02	The only gripe I have with this cable is that the metal sleeve gets unscrewed way too easily, requiring me to tighten it often.Sound quality is not affected, and the color is cool, definitely try this cable out.	Ainoa moite on kaapelin metalliholkki. Se löystyy liian helposti, joten sitä on kiristettävä jatkuvasti. Tämä ei kuitenkaan vaikuta äänenlaatuun ja värikin on hieno, joten suosittelen ehdottomasti kokeilemaan tätä kaapelia. 
review_musical-instruments_18_5	pr03	fender 18 ft. Cali clear...	Fender 5,5 m California Clear... 
review_musical-instruments_18_5	pr03	wanted it just on looks alone...It is a nice looking cord...	halusin sen ulkonäön perusteella...hyvännäköinen kaapeli... 
review_musical-instruments_18_5	pr03	I know it will perform...as for Sam Ash ...this cord was packed in a mailer inside another box with my Roc n Soc... his shipping team do great work..never any complaints from me...	Tiedän että tulee toimimaan...mitä tulee Sam Ashiin...kaapeli oli pakattu kuoreen toisen laatikon sisälle, jossa oli rumpuistuimeni...heidän postitustiiminsä tekee hyvää työtä...ei ikinä valitettavaa... 
review_musical-instruments_18_5	pr03	I love Sam Ash.. thanks Amazon	Rakastan Sam Ashia...kiitos Amazon 
review_musical-instruments_1_5	pr01	good	Hyvä 
review_musical-instruments_1_5	pr01	Not much to write about here, but it does exactly what it's supposed to.	Ei juuri kommentoitavaa, hoitaa homman kuten pitää. 
review_musical-instruments_1_5	pr01	filters out the pop sounds.	Suodattaa poksahdukset pois. 
review_musical-instruments_1_5	pr01	now my recordings are much more crisp.	Äänityksistä on tullut paljon selkeämpiä. 
review_musical-instruments_1_5	pr01	it is one of the lowest prices pop filters on amazon so might as well buy it, they honestly work the same despite their pricing,	Ostaminen kannattaa, sillä kyseessä on yksi Amazonin edullisimmista pop-suodattimista ja homma hoituu sillä suoraan sanottuna siinä missä kalliimmillakin vehkeillä. 
review_musical-instruments_24_5	pr03	Quality cable!	Laatukaapeli! 
review_musical-instruments_24_5	pr03	Got this cable to run a rockband keyboard controller to my M-audio profire 2626 to control midi in Pro Tools.	Sain tällä kaapelilla liitettyä Rock Bandin kosketinsoittimen M-audio profire 2626:een, jotta voin hallita midiä Pro Toolsilla. 
review_musical-instruments_24_5	pr03	Works great!	Toimii hyvin! 
review_musical-instruments_24_5	pr03	Firm fit, solidly molded ends, reputable branded cable.	Istuu tiiviisti, vankat liittimet, hyvämaineinen merkkikaapeli. 
review_musical-instruments_24_5	pr03	(a bit on the thin side, but i haven't seen to have any issue due to this or anything.	(vähän ohuemmasta päästä, mutta en ole huomannut että siitä aiheutuisi mitään ongelmaa.) 
review_musical-instruments_24_5	pr03	Couldn't go wrong for $5 at the time of my purchase and prime eligibility.	Ostin kaapelin 5 dollarilla ja sopivuus on priimaa, sillä ei voi mennä vikaan. 
review_musical-instruments_25_5	pr07	I Got Great Pricing, But Still a Really Good Product	Loistava tarjous sekä hyvä tuote 
review_musical-instruments_25_5	pr07	When I was searching for MIDI cables for my ART X-15 foot controller, I came across these Hosa ones, and they were $2 dollars each!	Törmäsin näihin Hosan kaapeleihin kun etsin MIDI-kaapeleita ART X-15 -jalkaohjaimelleni, ja hintakin oli vain 2 dollaria kappale! 
review_musical-instruments_25_5	pr07	As they are now $6, I realize I would still be happy with that price as well, as they are high quality plastic and metal connectors, and work flawlessly.	Vaikka kaapeleiden hinta on nyt 6 dollaria, on se silti käypä hinta, koska nämä korkealaatuiset liittimet on valmistettu muovista ja metallista ja ne toimivat moitteettomasti. 
review_musical-instruments_25_5	pr07	You must realize that they are only 5 feet, as I overestimated it and now wish they were longer.	Ota huomioon, että kaapelin pituus on vain 5 jalkaa, arvioin itse mitan väärin ja toivon nyt, että omani olisivat pidemmät. 
review_musical-instruments_25_5	pr07	For any connection from racked sound modules, this will be perfect.	Tämä on täydellinen valinta, kun haluat yhdistää telineeseen asennetun äänimoduulin johonkin. 
review_musical-instruments_287_2	pr06	It's OK but I wish I'd bought something else.	Ihan OK, mutta olisinpa ostanut jotain muuta. 
review_musical-instruments_287_2	pr06	The handle and spring strength make this uncomfortable to place on the guitar, and I feel rushed to clamp on the capo because it's unpleasant to use - hurts the fingers.	Varren ja jousen jäykkyys tekevät tästä hankalan kiinnittää kitaraan, ja joudun kiinnittämään capon kiireellä, koska tätä on hankala käyttää – sattuu sormiin. 
review_musical-instruments_287_2	pr06	It's cheap and easy to use.	Se on halpa ja sitä on helppo käyttää. 
review_musical-instruments_287_2	pr06	It'll do the job, but I don't like it.	Se kelpaa tarkoitukseensa, mutta en pidä siitä. 
review_musical-instruments_3_5	pr01	It Does The Job Well	Hoitaa homman hyvin 
review_musical-instruments_3_5	pr01	The primary job of this device is to block the breath that would otherwise produce a popping sound, while allowing your voice to pass through with no noticeable reduction of volume or high frequencies.	Laitteen pääasiallinen tarkoitus on estää hengityksen äänet, jotka muuten synnyttäisivät poksahduksia, ja sallia samalla äänen kulku äänenvoimakkuuden tai korkeiden taajuuksien kärsimättä. 
review_musical-instruments_3_5	pr01	The double cloth filter blocks the pops and lets the voice through with no coloration.	Kaksinkertainen kangassuodatin estää poksahdukset ja päästää äänen läpi ilman värittymistä. 
review_musical-instruments_3_5	pr01	The metal clamp mount attaches to the mike stand secure enough to keep it attached.	Mikrofoniteline pysyy paikoillaan metallisen puristimen avulla. 
review_musical-instruments_3_5	pr01	The goose neck needs a little coaxing to stay where you put it.	Joutsenkaulaa pitää vähän suostutella pysymään asetetussa asennossa. 
review_musical-instruments_409_1	pr05	It distorts	Särkee äänen 
review_musical-instruments_409_1	pr05	This is a cheap piece of junk that does what it says, it distorts, You want something to make your guitar sound like junk, this will do it.	Tämä on halpa romu, joka tekee mitä lupaakin: särkee äänen. Jos haluat laitteen, joka saa kitarasi kuulostamaan kamalalta, tämä varmasti tekee sen. 
review_musical-instruments_409_1	pr05	Why pedals that make your guitar sound like a piece of junk are the most popular is beyond me.	En ymmärrä, miksi pedaalit, jotka saavat kitaran kuulostamaan kamalalta, ovat niin suosittuja. 
review_musical-instruments_409_1	pr05	This is not a boutique Distortion pedal like Hendrix would use.	Tämä ei ole sellainen laadukas säröpedaali, jota Hendrix käyttäisi. 
review_musical-instruments_409_1	pr05	Boutique and distortion are an oxymoron.These things are built with heavy metal, it should last, I kinda hope it doesn't(just kidding), you want distortion, you got distortion	Laadukas ja särö eivät sovi samaan lauseeseen. Pedaali on tehty tukevasta metallista, joten sen pitäisi olla kestävä, vaikka tavallaan toivon, ettei se kestäisi (vitsi vitsi). Jos haluat säröä, täältä piisaa. 
review_musical-instruments_414_1	pr05	Beginners Beware	Aloittelijat varokaa 
review_musical-instruments_414_1	pr05	Here's the deal with this pedal.	Tässä mielipiteeni tästä pedaalista. 
review_musical-instruments_414_1	pr05	It is inexpensive and you can get a better pedal with barely a bit more money and sometimes a little less money.	Se on edullinen, mutta paremmat pedaalit eivät maksa paljon enempää, joskus jopa vähemmän. 
review_musical-instruments_414_1	pr05	In my opinion, for spending less than $100 for a distortion pedal, whether it is your first pedal or 700th pedal, a few more bucks will get you the MXR Badass distortion which has a much crisper tone to it.	Minun mielestäni säröpedaalista ei kannata maksaa alle 100 dollaria, olipa se sitten ensimmäinen tai 700. pedaalisi. Pienellä lisähinnalla saat MXR Badass -pedaalin, jossa on paljon parempi ääni. 
review_musical-instruments_483_2	pr04	Dunlop The Original CryBaby Pedal	Dunlop The Original CryBaby -pedaali 
review_musical-instruments_483_2	pr04	If you want your guitar to sound like Eddie Van Halen, Joe Satriani and other guitarists studio album guitar sound, then get a BOSS GT-10 (guitar multi effects processor) and install BOSS GT-10 Patches by James Limborg.	Jos haluat kitarasi kuulostavan samalta kuin Eddie Van Halenin, Joe Satrianin ja muiden kitaristien studiosaundin, hanki BOSS GT-10 (multiefektiprosessori kitaralle) ja asenna James Limborgin BOSS GT-10 -korjaustiedostot. 
review_musical-instruments_483_2	pr04	Search Google for BOSS GT-10 Patches by James Limborg.	Hae Googlesta ”BOSS GT-10 Patches by James Limborg”. 
review_musical-instruments_51_2	pr07	Cannot recommend	En voi suositella 
review_musical-instruments_51_2	pr07	I didn't expect this cable to be so thin.	En odottanut kaapelin olevan näin ohut. 
review_musical-instruments_51_2	pr07	It's easily 1/2 the thickness of any guitar cable I've used.	Kaapeli on ehkä vain puoliksi niin paksu kuin mikään aiemmin käyttämäni kitarakaapeli. 
review_musical-instruments_51_2	pr07	Not sure about long-term durability or signal loss/interference.	En uskalla arvata, kuinka kauan tämä tulee kestämään tai miten se kestää signaalin menetyksiä/signaalihäiriöitä. 
review_musical-instruments_51_2	pr07	If I had the foresight I'd spend a couple extra bucks on a thicker cable.	Jos olisin ollut viisaampi, olisin käyttänyt vähän enemmän rahaa ja ostanut paksumman kaapelin. 
review_musical-instruments_51_2	pr07	Still, it works and was inexpensive.EDIT: 6 months later and it's dead already.	Mutta tämä toimii ja se ei maksanut paljon.KORJAUS: kaapeli hajosi jo 6 kuukauden sisällä. 
review_musical-instruments_51_2	pr07	Wire frayed at the right angle jack.	Suorakulmaliittimen johto kului puhki. 
review_musical-instruments_51_2	pr07	You get what you pay for.	Sitä saa mitä tilaa. 
review_musical-instruments_53_1	pr06	I have bought many cables and this one is the only one that gives me problems	Olen ostanut useita kaapeleita ja tämä on ainoa, joka on aiheuttanut ongelmia 
review_musical-instruments_53_1	pr06	It hums, crackles, and I think I'm having problems with my equipment.	Humisee, rätisee, ja luulen laitteissani taitaa olla vikaa. 
review_musical-instruments_53_1	pr06	As soon as I use any of my other cords then the problem is gone.	Heti kun käytän muuta kaapelia, ongelma katoaa. 
review_musical-instruments_53_1	pr06	Hosa makes some other products that have good value.	Hosa tekee muita tuotteita, joiden hinta-laatu-suhde on hyvä. 
review_musical-instruments_53_1	pr06	But based on my experience I don't recommend this one.	Mutta kokemukseni perusteella en voi suositella tätä. 
review_musical-instruments_547_2	pr04	Too Big.	Liian isot. 
review_musical-instruments_547_2	pr04	Sorry, I don't like these as they're just too big.	En tykkää näistä – liian isot. 
review_musical-instruments_547_2	pr04	They stand out too much.	Kiinnittävät aivan liikaa huomiota. 
review_musical-instruments_547_2	pr04	They do work and they're effective but they are too pronounced.	Nämä kyllä toimivat hyvin, mutta ovat aivan liian silmiinpistävät. 
review_musical-instruments_547_2	pr04	There are many good alternatives; strap gaskets, strap locks, undoing the pin and putting it straight into the guitar strap.	Näille on monia hyviä vaihtoehtoja: hihnarenkaita, hihnalukkoja tai vaikka hihnatapin poistaminen ja kiinnittäminen suoraan hihnaan. 
review_musical-instruments_547_2	pr04	Again, they work, but they're not aesthetic nor elegant.	Mutta kuten sanottu, nämä kyllä toimivat, mutta eivät ole esteettisesti miellyttävät tai elegantit. 
review_musical-instruments_547_2	pr04	I also got a gold set for my bass and now it looks like I should be wearing big purple platforms when I play.	Hankin myös kullanväriset versiot bassooni, ja se näyttää nyt siltä, että minun pitäisi käyttää soittaessa isoja violetteja platform-kenkiä. 
review_musical-instruments_547_2	pr04	Not cool.	Ei todellakaan siistiä. 
review_patio+lawn+garden_10_4	pr02	Flexible hose as marketed....hope it lives up to the hipe!	Joustava letku, kuten mainostettiin. Toivon, että tuote vastaa odotuksiani. 
review_patio+lawn+garden_10_4	pr02	So far so good!	Toistaiseksi olen ollut tyytyväinen. 
review_patio+lawn+garden_10_4	pr02	I have not really had the time to test out the hose as it is cold weather time right now.	En ole vielä päässyt kokeilemaan letkua kunnolla, koska sää on edelleen kylmä. 
review_patio+lawn+garden_10_4	pr02	I bought this Gilmour hose based on all the recommendations.	Ostin tämän Gilmour-letkun arvosteluiden perusteella. 
review_patio+lawn+garden_10_4	pr02	I am looking forward to not having to wrestle the hose to use it.	Toivon todella, että tämän letkun käyttäminen on helppoa ja mutkatonta. 
review_patio+lawn+garden_11_4	pr02	have you changed the rubber formula ????	Onko letkun valmistusmateriaalia muutettu? 
review_patio+lawn+garden_11_4	pr02	Hey Gilmore I have been buying your hoses for years and only your hoses.	Olen ostanut vain ja ainoastaan Gilmoren letkuja jo vuosien ajan. 
review_patio+lawn+garden_11_4	pr02	You stand behind your product and provide great customer support..	Olette ylpeitä tuotteistanne ja asiakaspalvelunne on aina ollut loistavaa. 
review_patio+lawn+garden_11_4	pr02	But I am only giving you 4 stars  because this hose and the 100 footer I bought  a few months back seem to kink more than my older Flexogens not sure why ?	Annan nyt kuitenkin vain 4 tähteä, koska tämä ja toinen 30-metrinen letku, jotka ostin pari kuukautta sitten, menevät paljon helpommin kierteelle kuin vanhat Flexogen-letkuni. Mistähän mahtaa johtua? 
review_patio+lawn+garden_147_2	pr07	Had to return...	Pakko palauttaa... 
review_patio+lawn+garden_147_2	pr07	This pruner does not even remotely cut 1&#34; branches, wet or dry.	Näillä puutarhasaksilla ei todellakaan leikkaa tuuman paksuista oksaa, oli se märkä tai kuiva. 
review_patio+lawn+garden_147_2	pr07	Does not cut 3/4&#34; branches.	Ei läpäise edes 3/4 tuuman paksuista oksaa. 
review_patio+lawn+garden_147_2	pr07	It may cut SOME 1/2&#34; dry branches but at least the one I received was not sharpened and I was forced to return it.	Näillä voisi EHKÄ leikata 1/2 tuuman paksuisia kuivia oksia, mutta minulle lähetettyjä saksia ei oltu teroitettu, joten minun oli pakko palauttaa ne. 
review_patio+lawn+garden_147_2	pr07	Have not decided on a new one yet, since I was so disappointed after reading all the great feedbacks and finding different.	En ole vielä päättänyt, mitkä sakset hankin seuraavaksi, pettymyksekseni tämäkin oli saanut paljon kehuja mutta oma kokemukseni ei vastannut muiden kokemuksia ollenkaan. 
review_patio+lawn+garden_14_5	pr03	Just as hoped	Juuri mitä toivoin 
review_patio+lawn+garden_14_5	pr03	I was worried about getting a short one, but this serves my need just fine, as it accompanied by a longer and more troublesome one.	Huolestuin lyhyen ottamisesta, mutta tämä toimii tarkoitukseeni ihan hyvin koska sen mukana tuli pidempi ja vaikeampi letku. 
review_patio+lawn+garden_14_5	pr03	I leave the sprinkler on it instead of switching heads - so much easier.	Jätän suihkuttimen sen päälle pään vaihtamisen sijaan - paljon helpompaa. 
review_patio+lawn+garden_14_5	pr03	slightly stiff to lay out, but if it weren't, I am sure it would kink.	Vähän kankea levittää mutta toisaalta jos ei olisi, niin menisi varmaan sotkuun. 
review_patio+lawn+garden_14_5	pr03	I got it with the gilmore brass 2-way hose connector - an excellent pair for me	Hankin lisäksi Gilmourin messinkisen kaksipäisen letkuliittimen - mielestäni todella toimiva pari. 
review_patio+lawn+garden_15_5	pr03	Gilmour makes great products	Gilmour valmistaa laadukkaita tuotteita 
review_patio+lawn+garden_15_5	pr03	For everything I need for my lawn and garden work I try to find a Gilmour product.	Mitä ikinä tarvitsenkaan nurmikolle tai puutarhaan, pyrin löytämään sen Gilmourista. 
review_patio+lawn+garden_15_5	pr03	They just can't be beat for the price and/or guarantee.	Mistään ei löydy tuotteita parempaan hintaan tai paremmalla takuulla. 
review_patio+lawn+garden_15_5	pr03	This hose is typical of a Gilmour item.	Tämä letku on tyypillinen Gilmour-tuote. 
review_patio+lawn+garden_15_5	pr03	It is a strong and supple hose and like most other Gilmour products, comes with a lifetime guarantee.	Se on vahva ja taipuisa letku ja kuten useat Gilmourin tuotteet, se tulee elinikäisellä takuulla. 
review_patio+lawn+garden_15_5	pr03	I have cut hoses with my mower and they still replace them.	Olen osunut letkuihin leikkurillani ja he silti korvasivat ne. 
review_patio+lawn+garden_15_5	pr03	Quite a company!	Aikamoinen yritys! 
review_patio+lawn+garden_161_2	pr06	Not For Hills	Ei rinteisin 
review_patio+lawn+garden_161_2	pr06	I'm not sure how I missed that important point, but I did.	En ole varma, miten en huomannut tätä, mutta tässä sitä ollaan. 
review_patio+lawn+garden_161_2	pr06	I don't see that clearly mentioned from scott's, either.	Scott’s ei myöskään ole maininnut tätä selkeästi. 
review_patio+lawn+garden_161_2	pr06	This particular model with the four wheels makes it nearly impossible to use on hills.	Tätä nelipyöräistä mallia on melkein mahdoton käyttää rinteissä. 
review_patio+lawn+garden_161_2	pr06	It just doesn't have the leverage to cut the grass.	Sen vipuvoima ei vain riitä ruohon leikkaamiseen. 
review_patio+lawn+garden_161_2	pr06	So I'm back to the mower.	Joten joudun taas käyttämään ruohonleikkuria. 
review_patio+lawn+garden_161_2	pr06	One thing I will say is that it cuts well on flat surfaces, but it does require a bit more effort than I thought to push.	Sen sanon, että tämä kyllä leikkaa hyvin tasaisilla pinnoilla, mutta vaatii enemmän työntövoimaa kuin oletin. 
review_patio+lawn+garden_181_2	pr06	Don't buy if your lawn is larger than 10 sq yards	Älä osta, jos nurmikkosi on yli 10 neliötä 
review_patio+lawn+garden_181_2	pr06	Couldm't cut my grass very well.	Ei leikannut nurmea kovin hyvin. 
review_patio+lawn+garden_181_2	pr06	Misses some spots because it just didn't cut it.	Kohtia jää leikkaamatta, koska tämä ei vaan leikkaa. 
review_patio+lawn+garden_181_2	pr06	if the grass is taller than 2 inches, this is not mower for you.	Jos ruoho on yli 5 senttiä korkeaa, tämä leikkuri ei sovi sinulle. 
